id,date,user,pc,activity
{Y5H0-Q3WK93AP-9831KZEB},08/18/2010 16:45:45,MOH0273,PC-6699,Connect
{E5M9-S8DC05CD-7403XUGV},08/18/2010 16:47:23,MOH0273,PC-6699,Disconnect
{O2F1-V4XE16BB-4940NTXF},08/18/2010 16:48:49,MOH0273,PC-6699,Connect
{F4S8-T2LP26CC-0578FHAY},08/18/2010 17:06:19,MOH0273,PC-6699,Disconnect
{H3M0-H3JM44DK-9670TLYL},08/19/2010 07:32:05,MOH0273,PC-6699,Connect
{T0Y0-L1EC34WE-3348IGUJ},08/19/2010 07:39:55,MOH0273,PC-6699,Disconnect
{J8Z9-E1TN82DC-5750PPPU},08/19/2010 09:45:30,MOH0273,PC-6699,Connect
{S5Q3-K2UM43NH-2564APYH},08/19/2010 10:20:50,MOH0273,PC-6699,Disconnect
{E1F3-E5SF66RX-2340WGDX},08/19/2010 10:26:27,MOH0273,PC-6699,Connect
{D0X5-H3BN73QZ-3591DQTG},08/19/2010 10:57:45,MOH0273,PC-6699,Disconnect
{V0U6-T0RT51AO-9843QGXS},08/19/2010 11:53:08,MOH0273,PC-6699,Connect
{N2C9-Z7GY45WJ-6991RMZP},08/19/2010 12:01:14,MOH0273,PC-6699,Disconnect
{E4M1-B8BU18ME-6281IJVO},08/19/2010 13:47:22,MOH0273,PC-6699,Connect
{I0R8-V7GB11ZZ-2996XSZC},08/19/2010 13:59:45,MOH0273,PC-6699,Disconnect
{S1Q1-J6FL82LM-9895EBNB},08/19/2010 15:35:57,MOH0273,PC-6699,Connect
{U6C8-U7IP63MW-5909ZSGM},08/19/2010 16:08:44,MOH0273,PC-6699,Disconnect
{A5H7-J4VS32GI-4112IXCY},08/19/2010 16:25:21,MOH0273,PC-6699,Connect
{U5C5-I9RI43PK-2570UEES},08/19/2010 16:34:21,MOH0273,PC-6699,Disconnect
{M2N0-V2US07CC-5569RFNT},08/20/2010 07:37:22,MOH0273,PC-6699,Connect
{H9G0-L7MS65HL-3833TRYS},08/20/2010 07:51:02,MOH0273,PC-6699,Disconnect
{I5J7-A9HG06HM-0318VJHR},08/20/2010 08:30:51,MOH0273,PC-6699,Connect
{V8Z4-V6PA82SU-4216LLAK},08/20/2010 08:52:50,MOH0273,PC-6699,Disconnect
{G2B6-A2AM25JG-2792IMVK},08/20/2010 09:10:07,MOH0273,PC-6699,Connect
{I0S4-I7SH07FP-6412OYTL},08/20/2010 09:20:33,MOH0273,PC-6699,Disconnect
{Q7L1-W9PM98KW-7254SXDC},08/20/2010 09:36:21,MOH0273,PC-6699,Connect
{I1R0-G1TX12TU-8783KWAH},08/20/2010 09:48:07,MOH0273,PC-6699,Disconnect
{A9V3-G3QX02KZ-2375OQIG},08/20/2010 12:09:36,MOH0273,PC-6699,Connect
{R7A5-A1EW89AC-0085AVXX},08/20/2010 12:09:59,MOH0273,PC-6699,Disconnect
{F7R7-D3VH96CM-3094GIEY},08/20/2010 12:49:46,MOH0273,PC-6699,Connect
{W8W8-S3GU93MI-1086MUXT},08/20/2010 12:50:16,MOH0273,PC-6699,Disconnect
{V1D9-H8MR90WM-8983KSIG},08/20/2010 13:42:45,MOH0273,PC-6699,Connect
{Y2E3-E3GD95QG-9494UHUM},08/20/2010 14:04:18,MOH0273,PC-6699,Disconnect
{F3B2-H3HR20VY-0595AMZX},08/20/2010 14:23:05,MOH0273,PC-6699,Connect
{P8L6-Y9YV13JO-1186SJNH},08/20/2010 15:03:11,MOH0273,PC-6699,Disconnect
{B5W7-L5ZG38JM-4451HSEZ},08/23/2010 08:57:46,MOH0273,PC-6699,Connect
{E1J2-W7SD45LN-4664MHBL},08/23/2010 09:01:12,MOH0273,PC-6699,Disconnect
{F4B9-I3IX55ZJ-3785MWLC},08/23/2010 09:20:02,MOH0273,PC-6699,Connect
{O2T2-T1LZ23LN-2738HQYT},08/23/2010 09:22:01,MOH0273,PC-6699,Disconnect
{H8B9-Z2OU42GD-1156OGKA},08/23/2010 09:30:57,MOH0273,PC-6699,Connect
{R9J8-V5WB46AH-3413DOTJ},08/23/2010 09:37:58,MOH0273,PC-6699,Disconnect
{L3C3-V0SG58SK-9414AXME},08/23/2010 13:58:00,MOH0273,PC-6699,Connect
{Y7G1-K4LR32PQ-9871GHNH},08/23/2010 14:03:36,MOH0273,PC-6699,Disconnect
{V5S5-I0DT28TJ-9015ZWKS},08/23/2010 14:04:54,MOH0273,PC-6699,Connect
{S8B7-U1MV09CS-9931UAOL},08/23/2010 14:28:36,MOH0273,PC-6699,Disconnect
{O7D2-P1LY31XX-2509EIDY},08/23/2010 14:41:19,MOH0273,PC-6699,Connect
{T2V1-V1WL33FC-3146MUIH},08/23/2010 14:47:20,MOH0273,PC-6699,Disconnect
{Z3Y9-W0TM99JQ-3112NIZT},08/23/2010 14:48:54,MOH0273,PC-6699,Connect
{S2V4-H3PG40CY-3152CDVD},08/23/2010 15:16:01,MOH0273,PC-6699,Disconnect
{K7C4-X1QN65LH-4370IRUS},08/24/2010 07:06:46,MOH0273,PC-6699,Connect
{W8M4-W6LB83JO-5490HZAW},08/24/2010 07:16:09,MOH0273,PC-6699,Disconnect
{K5A3-O3SQ09FR-2927LOCT},08/24/2010 07:33:44,MOH0273,PC-6699,Connect
{A7U5-G9TC63GK-2360NIET},08/24/2010 07:46:55,MOH0273,PC-6699,Disconnect
{T6H3-J6FB11DR-5875KXRF},08/24/2010 09:03:50,MOH0273,PC-6699,Connect
{O6I6-O3GQ68PV-1391QVER},08/24/2010 09:11:47,MOH0273,PC-6699,Disconnect
{X3W4-R2FS83NL-1124PVKO},08/24/2010 09:26:56,MOH0273,PC-6699,Connect
{C4X8-Q1YW16SW-2219OROK},08/24/2010 09:39:42,MOH0273,PC-6699,Disconnect
{D4N3-U4RY07MX-4042ILRC},08/24/2010 12:01:25,MOH0273,PC-6699,Connect
{W4F9-T6KQ89AT-1003BMEJ},08/24/2010 12:05:38,MOH0273,PC-6699,Disconnect
{U1D6-A8ES77YL-8890YMNH},08/24/2010 12:39:52,MOH0273,PC-6699,Connect
{W2O8-L1PG37OG-7565TTKZ},08/24/2010 12:58:09,MOH0273,PC-6699,Disconnect
{N1Q4-K3LI93GG-6800UCAC},08/24/2010 14:45:40,MOH0273,PC-6699,Connect
{F3S2-U4KB28OG-1081QXZM},08/24/2010 15:16:03,MOH0273,PC-6699,Disconnect
{X4U2-F1AF86PK-4269SYSU},08/24/2010 15:39:39,MOH0273,PC-6699,Connect
{Q7U7-B1GB56KO-6221BPQN},08/24/2010 16:14:30,MOH0273,PC-6699,Disconnect
{S4X8-F3XV67CK-1624DAEZ},08/24/2010 16:17:58,MOH0273,PC-6699,Connect
{Y8F5-D1VZ91BH-3831LAJP},08/24/2010 16:27:38,MOH0273,PC-6699,Disconnect
{M9I4-O0LP14VM-1843AOAT},08/25/2010 07:50:06,MOH0273,PC-6699,Connect
{J8Y5-S4CI13UP-2212LOFQ},08/25/2010 08:04:39,MOH0273,PC-6699,Disconnect
{N7K1-K9WA48NH-8137CDIH},08/25/2010 09:42:46,MOH0273,PC-6699,Connect
{Y1O6-B3TU85WP-5958YAMY},08/25/2010 09:54:55,MOH0273,PC-6699,Disconnect
{F4P7-O0EZ53TL-5634WNRR},08/25/2010 10:18:54,MOH0273,PC-6699,Connect
{C8F6-L9WO60BQ-0377OTHS},08/25/2010 10:26:39,MOH0273,PC-6699,Disconnect
{C9Q7-N7GT94WH-0169JWYP},08/25/2010 12:42:48,MOH0273,PC-6699,Connect
{V4W0-G3PW32MS-7540WKHY},08/25/2010 12:50:14,MOH0273,PC-6699,Disconnect
{J9H5-B6EH06NI-5889LTLS},08/25/2010 13:35:35,MOH0273,PC-6699,Connect
{O1L6-W8CC64KE-4076ODGY},08/25/2010 13:44:30,MOH0273,PC-6699,Disconnect
{P4G0-C1HQ19WD-3420MEDO},08/25/2010 14:07:28,MOH0273,PC-6699,Connect
{R1O2-N0WI47WJ-1450ZAAT},08/25/2010 14:14:49,MOH0273,PC-6699,Disconnect
{B3K3-T3QI79CN-9221FPDI},08/25/2010 14:54:24,MOH0273,PC-6699,Connect
{I7M2-O2BY13PG-6835PJXL},08/25/2010 15:10:46,MOH0273,PC-6699,Disconnect
{X8Q5-H6IS72BE-6472DFSK},08/25/2010 16:35:34,MOH0273,PC-6699,Connect
{P6J6-A1QZ82UB-7811SRMD},08/25/2010 16:55:09,MOH0273,PC-6699,Disconnect
{E5J5-T7SD35SM-1062OANO},08/26/2010 09:09:31,MOH0273,PC-6699,Connect
{J5C8-N3DP43CG-5612OLKG},08/26/2010 09:18:17,MOH0273,PC-6699,Disconnect
{G8F0-Z2TO42KV-8773KBFZ},08/26/2010 09:57:48,MOH0273,PC-6699,Connect
{B4B5-Y7GP41ZZ-1901DRPY},08/26/2010 10:15:00,MOH0273,PC-6699,Disconnect
{Z6A3-G3JT11YB-7083YRVF},08/26/2010 10:21:09,MOH0273,PC-6699,Connect
{L7N1-J5UJ64QZ-2993UFIN},08/26/2010 10:52:48,MOH0273,PC-6699,Disconnect
{B0V9-W8OM61CF-6952QGUF},08/26/2010 12:20:53,MOH0273,PC-6699,Connect
{O4Q8-G3PL33FO-9286PGSL},08/26/2010 12:36:23,MOH0273,PC-6699,Disconnect
{D7G1-P2TV63VB-8972BHBN},08/26/2010 12:37:18,MOH0273,PC-6699,Connect
{L6Q5-B0SH45WH-8435FOCT},08/26/2010 13:29:58,MOH0273,PC-6699,Disconnect
{Q3B8-P6XE00OP-1291PTBN},08/26/2010 15:32:26,MOH0273,PC-6699,Connect
{C6K4-E5LA74QI-6340ASUF},08/26/2010 15:36:10,MOH0273,PC-6699,Disconnect
{X2S9-P6QZ04YQ-9751PWZP},08/26/2010 16:51:36,MOH0273,PC-6699,Connect
{P3N4-H9GO08PR-9243TJPJ},08/26/2010 16:54:01,MOH0273,PC-6699,Disconnect
{Q9J1-M2XF38FY-0826CXFE},08/27/2010 07:59:06,MOH0273,PC-6699,Connect
{X9R5-T1HY84KU-1819UJMU},08/27/2010 08:01:53,MOH0273,PC-6699,Disconnect
{I1A3-M2IF20GU-9967ORAK},08/27/2010 09:28:30,MOH0273,PC-6699,Connect
{M2K8-U9ND32NA-6418LTKT},08/27/2010 09:47:04,MOH0273,PC-6699,Disconnect
{S9G1-K1ZB47OP-5794PLAH},08/27/2010 11:31:24,MOH0273,PC-6699,Connect
{I6D6-H1ZU31YN-5364IUFP},08/27/2010 11:51:50,MOH0273,PC-6699,Disconnect
{A4M1-E5KE26TD-8222ARJS},08/27/2010 13:00:15,MOH0273,PC-6699,Connect
{K6E5-N8MG88BL-4217YANK},08/27/2010 13:04:08,MOH0273,PC-6699,Disconnect
{T0S1-R9OP99KC-4408IHHE},08/27/2010 14:37:01,MOH0273,PC-6699,Connect
{W7R4-P7TE09LM-5863LXAH},08/27/2010 15:11:14,MOH0273,PC-6699,Disconnect
{G9Q6-D3IJ27FF-7063TSXS},08/29/2010 07:50:16,MOH0273,PC-6699,Connect
{S1Q6-S9XG29AS-7973WQNK},08/29/2010 07:58:33,MOH0273,PC-6699,Disconnect
{C2F8-Z5LM70GT-8908KCES},08/29/2010 09:51:52,MOH0273,PC-6699,Connect
{V0B2-E3WP75MP-9654TPKF},08/29/2010 10:35:41,MOH0273,PC-6699,Disconnect
{L0R6-M6GS81AD-4408MXWY},08/29/2010 10:45:37,MOH0273,PC-6699,Connect
{A6C6-F6XM15PR-0099CCMW},08/29/2010 11:27:35,MOH0273,PC-6699,Disconnect
{S2F2-C2XY86BH-0821NNGP},08/29/2010 11:54:51,MOH0273,PC-6699,Connect
{P5B9-M6AJ13BR-0532TQAD},08/29/2010 12:11:10,MOH0273,PC-6699,Disconnect
{R5V4-A0KL41DE-4508HHNK},08/29/2010 12:11:13,MOH0273,PC-6699,Connect
{L6F4-U3ZN09VI-0407IBJK},08/29/2010 13:07:41,MOH0273,PC-6699,Disconnect
{M4H9-Q6YL56MB-7063TTLA},08/29/2010 14:25:53,MOH0273,PC-6699,Connect
{B9X4-Y0SO09XI-8892QTQK},08/29/2010 14:35:37,MOH0273,PC-6699,Disconnect
{G2Y1-B5QX05LF-6800OMYD},08/29/2010 15:21:21,MOH0273,PC-6699,Connect
{M6W3-A4NU98PZ-3422VBCD},08/29/2010 15:43:34,MOH0273,PC-6699,Disconnect
{I4R5-C9GY62UN-6891ZCYF},08/29/2010 16:01:17,MOH0273,PC-6699,Connect
{A4T8-Q1PP81MS-5299LJUI},08/29/2010 16:21:50,MOH0273,PC-6699,Disconnect
{T8S6-J3JB78XD-1603VVKF},08/29/2010 16:41:31,MOH0273,PC-6699,Connect
{Q1N9-O0FE19FN-0430RQXW},08/29/2010 16:52:01,MOH0273,PC-6699,Disconnect
{Z6C5-E1ZY72XJ-7398MPMM},08/30/2010 08:40:50,MOH0273,PC-6699,Connect
{Q6T0-W3GI50AS-2060PMPX},08/30/2010 08:56:46,MOH0273,PC-6699,Disconnect
{L7Z2-I0KQ09WD-6577GNTP},08/30/2010 09:25:19,MOH0273,PC-6699,Connect
{X0G6-G9YL70QR-8235XCOI},08/30/2010 09:49:27,MOH0273,PC-6699,Disconnect
{Z6D9-G3MS21RG-6938THGY},08/30/2010 12:09:07,MOH0273,PC-6699,Connect
{K3E8-R3NO02SB-4686TKJS},08/30/2010 13:01:38,MOH0273,PC-6699,Disconnect
{Q7C4-X2EC14IV-5768OKUM},08/30/2010 13:58:23,MOH0273,PC-6699,Connect
{G0N0-K7MO45WU-3196ZQMG},08/30/2010 14:23:53,MOH0273,PC-6699,Disconnect
{H0Z2-H3QP24YE-5329RDGX},08/30/2010 15:33:56,MOH0273,PC-6699,Connect
{U6I5-V9PG12KQ-6991UFVN},08/30/2010 15:44:10,MOH0273,PC-6699,Disconnect
{N9C3-W4LN28IM-5033UICR},08/30/2010 16:01:20,MOH0273,PC-6699,Connect
{Q3X8-Z0QH46HS-2190RTVP},08/30/2010 16:22:37,MOH0273,PC-6699,Disconnect
{B8P3-U2XF42QN-2957KSIO},08/31/2010 07:46:18,MOH0273,PC-6699,Connect
{G1Z9-N7SV22PW-0580KNXY},08/31/2010 08:20:32,MOH0273,PC-6699,Disconnect
{F7N2-C5TU48OI-8918BEER},08/31/2010 10:27:39,MOH0273,PC-6699,Connect
{C6H6-U5UL04GE-9417KIFW},08/31/2010 10:35:41,MOH0273,PC-6699,Disconnect
{H4R7-F5WX41JU-1008TSUR},08/31/2010 10:35:50,MOH0273,PC-6699,Connect
{K2T6-U4MH92WF-4674DWZS},08/31/2010 10:37:30,MOH0273,PC-6699,Disconnect
{J9H2-N0KC13ZW-9715HMDB},08/31/2010 11:03:22,MOH0273,PC-6699,Connect
{B5K2-B2KY84OT-4378EGSS},08/31/2010 11:17:47,MOH0273,PC-6699,Disconnect
{L1S5-A6SL11BL-7746PRAS},08/31/2010 11:22:19,MOH0273,PC-6699,Connect
{P1W3-T4PO33SJ-2588VACJ},08/31/2010 11:30:55,MOH0273,PC-6699,Disconnect
{V0Y9-V4MZ21ZE-4014EHLI},08/31/2010 11:58:55,MOH0273,PC-6699,Connect
{K9M3-D0NK67JY-8545JHWL},08/31/2010 13:59:16,MOH0273,PC-6699,Disconnect
{J3J8-S2XJ46KZ-7002LRAT},08/31/2010 16:08:30,MOH0273,PC-6699,Connect
{U3W6-A4YC16UM-2259UKQF},08/31/2010 16:21:18,MOH0273,PC-6699,Disconnect
{U2A7-M1FD22JW-2343PFQI},08/31/2010 16:24:08,MOH0273,PC-6699,Connect
{S3T8-S1ME13KI-9171DENO},08/31/2010 16:31:17,MOH0273,PC-6699,Disconnect
{Q2S3-Y0KL29GH-6976ALQZ},09/01/2010 08:06:03,MOH0273,PC-6699,Connect
{M2E5-C7GG23XR-8851EYCR},09/01/2010 08:23:19,MOH0273,PC-6699,Disconnect
{E7Y5-J0BL42LB-1078KTMG},09/01/2010 08:38:28,MOH0273,PC-6699,Connect
{K0T6-W1MP04GA-4762VQZJ},09/01/2010 09:15:51,MOH0273,PC-6699,Disconnect
{A1X1-W2WB07TJ-6639NZGZ},09/01/2010 09:21:41,MOH0273,PC-6699,Connect
{W3E5-Q0MM94SZ-3155ZYKM},09/01/2010 09:22:47,MOH0273,PC-6699,Disconnect
{C3B0-C1YH31KW-1719ZHHY},09/01/2010 14:20:12,MOH0273,PC-6699,Connect
{A9P3-X6MO54RD-8437EFVK},09/01/2010 14:33:03,MOH0273,PC-6699,Disconnect
{U2T0-L3LR31PF-9953JUYY},09/01/2010 14:41:34,MOH0273,PC-6699,Connect
{J1C5-Q8UU74DU-4504PMHG},09/01/2010 14:43:26,MOH0273,PC-6699,Disconnect
{S4X2-X7ZG01WA-3192VNKY},09/01/2010 15:14:18,MOH0273,PC-6699,Connect
{F9U6-R2OT90HM-3970YYKG},09/01/2010 15:38:14,MOH0273,PC-6699,Disconnect
{Q2A8-L1ER57DU-5453NGZF},09/01/2010 15:49:44,MOH0273,PC-6699,Connect
{F8Z7-T9KL60MK-9320YPYI},09/01/2010 15:56:42,MOH0273,PC-6699,Disconnect
{M8Q9-F0XJ99AY-0904CZLR},09/01/2010 16:26:57,MOH0273,PC-6699,Connect
{H8P2-M4NA13SS-8087HXKZ},09/01/2010 16:42:04,MOH0273,PC-6699,Disconnect
{H9P8-S8VB91GZ-8194QMWE},09/02/2010 07:24:05,MOH0273,PC-6699,Connect
{K7O8-B2SI17XV-7769ZIOV},09/02/2010 07:38:14,MOH0273,PC-6699,Disconnect
{O1L5-F2FP74LY-7533BRFA},09/02/2010 09:20:02,MOH0273,PC-6699,Connect
{G8Q9-D3MB41NA-3438GKUH},09/02/2010 09:40:17,MOH0273,PC-6699,Disconnect
{W9I0-H4BM26BT-4240RRWD},09/02/2010 09:54:23,MOH0273,PC-6699,Connect
{A4F2-X4PA57KY-8553JAIC},09/02/2010 10:15:33,MOH0273,PC-6699,Disconnect
{J7A3-P1NL55QB-2946SUVW},09/02/2010 11:03:42,MOH0273,PC-6699,Connect
{L0P1-M0EF13CP-3983VZYV},09/02/2010 11:15:39,MOH0273,PC-6699,Disconnect
{R5C9-Q6YI24VM-4722GGWR},09/02/2010 13:00:46,MOH0273,PC-6699,Connect
{Q1U4-H3OX86VD-8623CSWV},09/02/2010 13:04:30,MOH0273,PC-6699,Disconnect
{R0Y2-T5XY35SV-2021PUNQ},09/02/2010 13:50:33,MOH0273,PC-6699,Connect
{V6S8-R7VT83ON-5804KZJR},09/02/2010 14:19:27,MOH0273,PC-6699,Disconnect
{Y6L6-W5AU57UD-3376VABS},09/02/2010 15:55:06,MOH0273,PC-6699,Connect
{F3B9-W6RK84LT-5983WEAG},09/02/2010 16:28:38,MOH0273,PC-6699,Disconnect
{S5Y7-R1DZ38EB-7987ZPRH},09/02/2010 16:43:35,MOH0273,PC-6699,Connect
{Z4J5-L1HF62IO-0962ZILH},09/02/2010 17:06:28,MOH0273,PC-6699,Disconnect
{N5C3-R9TH15QG-1510NPPC},09/03/2010 07:22:40,MOH0273,PC-6699,Connect
{A4P4-C6XM53AD-1030LHUY},09/03/2010 07:57:34,MOH0273,PC-6699,Disconnect
{Q1Q4-P7AW20CJ-8641CTLV},09/03/2010 08:38:37,MOH0273,PC-6699,Connect
{F1A9-V0XV12LE-3347DVNH},09/03/2010 09:26:00,MOH0273,PC-6699,Disconnect
{S9E0-M2RR58ZP-6546HHXK},09/03/2010 10:07:45,MOH0273,PC-6699,Connect
{I3D6-P1QK06XC-9485NAMM},09/03/2010 10:27:04,MOH0273,PC-6699,Disconnect
{U0R1-L0DI01UA-8724AXRM},09/03/2010 10:57:40,MOH0273,PC-6699,Connect
{X5U6-A7HI32ZF-8171LTPW},09/03/2010 11:31:09,MOH0273,PC-6699,Disconnect
{J7W4-O6GM67VZ-0049NTNV},09/03/2010 11:59:37,MOH0273,PC-6699,Connect
{P4X4-P3MA70GX-6645KDEY},09/03/2010 12:08:45,MOH0273,PC-6699,Disconnect
{G3X5-U3GM71BW-8758OJYK},09/03/2010 13:20:37,MOH0273,PC-6699,Connect
{C4R7-F1TH78CC-2791OKUA},09/03/2010 13:23:33,MOH0273,PC-6699,Disconnect
{Q9W9-T6MQ72GW-5203FLFY},09/03/2010 15:42:33,MOH0273,PC-6699,Connect
{A9D6-E8ZJ30PO-7801KZLX},09/03/2010 16:04:00,MOH0273,PC-6699,Disconnect
{B6G5-M9XO49AW-9614YEYP},09/03/2010 17:12:44,MOH0273,PC-6699,Connect
{W9G0-A5WF99IY-1595VFQJ},09/03/2010 17:14:19,MOH0273,PC-6699,Disconnect
{Y5T6-D7SS64VK-3794DQPY},09/07/2010 07:08:12,MOH0273,PC-6699,Connect
{M6Z4-N6ET36GZ-2240IGTV},09/07/2010 07:52:01,MOH0273,PC-6699,Disconnect
{S4X1-D9SJ04GV-1459ELDB},09/07/2010 10:34:17,MOH0273,PC-6699,Connect
{Y2N1-N6XV22XN-8242BLAT},09/07/2010 11:06:14,MOH0273,PC-6699,Disconnect
{O8P7-X4XE11BG-7346XRPO},09/07/2010 11:22:26,MOH0273,PC-6699,Connect
{N0I2-V0HZ78MC-9199KMNN},09/07/2010 11:31:40,MOH0273,PC-6699,Disconnect
{O3U3-T6LN44VT-5283NZDS},09/07/2010 13:39:08,MOH0273,PC-6699,Connect
{P5V8-G3ON39QL-4755IKHX},09/07/2010 13:49:47,MOH0273,PC-6699,Disconnect
{K0H4-D0WE85YL-4778XRAO},09/07/2010 13:50:13,MOH0273,PC-6699,Connect
{M8B7-K6LG40QY-9538BIFJ},09/07/2010 14:20:28,MOH0273,PC-6699,Disconnect
{V6F0-B0HM81XV-5180UHAD},09/07/2010 14:32:56,MOH0273,PC-6699,Connect
{F2H7-I7QL20TN-9787PPGE},09/07/2010 15:38:30,MOH0273,PC-6699,Disconnect
{J3E9-T8SB45OF-4497NTFW},09/07/2010 15:51:23,MOH0273,PC-6699,Connect
{L1K8-A0TB46SM-4582BHVN},09/07/2010 16:01:27,MOH0273,PC-6699,Disconnect
{G1A2-D2FG67WJ-9826KBUD},09/07/2010 16:04:39,MOH0273,PC-6699,Connect
{M5W1-N9WM77TP-2540ACFI},09/07/2010 16:17:35,MOH0273,PC-6699,Disconnect
{R5G2-N1AI93KK-4838GGMV},09/08/2010 08:35:48,MOH0273,PC-6699,Connect
{Z6E3-P5UG68WF-3398PCKC},09/08/2010 08:36:50,MOH0273,PC-6699,Disconnect
{P5Y8-Z6UK71FT-5232LDNQ},09/08/2010 09:38:29,MOH0273,PC-6699,Connect
{F0Q6-P1KP97QL-6733ZXAP},09/08/2010 09:41:02,MOH0273,PC-6699,Disconnect
{J9Z3-I6LI72AL-0955RFWD},09/08/2010 10:14:48,MOH0273,PC-6699,Connect
{B4O5-P2FS23WQ-3330LFSN},09/08/2010 10:49:37,MOH0273,PC-6699,Disconnect
{K2X0-N2SO91JC-9950VUOR},09/08/2010 11:30:54,MOH0273,PC-6699,Connect
{D9D3-Q3WK72XL-7515UJVF},09/08/2010 11:51:53,MOH0273,PC-6699,Disconnect
{A5T2-B4ZK68NJ-6906LQUM},09/08/2010 12:23:28,MOH0273,PC-6699,Connect
{Q7D6-B6YK71JA-4903WGDE},09/08/2010 12:51:23,MOH0273,PC-6699,Disconnect
{I0U1-X7ED92YF-3710BGDA},09/08/2010 13:17:58,MOH0273,PC-6699,Connect
{H6Y3-E5ZP39UZ-1598AUSJ},09/08/2010 13:30:41,MOH0273,PC-6699,Disconnect
{L0R2-X1XU31ZK-6936FBRF},09/08/2010 14:14:06,MOH0273,PC-6699,Connect
{U4B4-Y4EE47XN-9472ZLRN},09/08/2010 14:23:29,MOH0273,PC-6699,Disconnect
{Q1U1-M4FQ27BY-4125MAZQ},09/08/2010 15:33:43,MOH0273,PC-6699,Connect
{G7Q8-A9HM73UN-7245ANVV},09/08/2010 15:50:11,MOH0273,PC-6699,Disconnect
{J8N7-F7EV95SE-7267OLKS},09/09/2010 07:44:30,MOH0273,PC-6699,Connect
{Z9V8-N7QQ78RZ-6692ZKUF},09/09/2010 08:20:09,MOH0273,PC-6699,Disconnect
{G4W3-S2NS44FS-1555RVLP},09/09/2010 08:24:21,MOH0273,PC-6699,Connect
{W4O0-N2YG51IY-2376EKLL},09/09/2010 09:02:06,MOH0273,PC-6699,Disconnect
{T4X5-Y4KX02OG-9938RMXR},09/09/2010 10:35:31,MOH0273,PC-6699,Connect
{Z5Q7-Y1QP25BG-5906TGXY},09/09/2010 10:55:18,MOH0273,PC-6699,Disconnect
{I9S1-S2LK47OW-6845QRUO},09/09/2010 12:01:40,MOH0273,PC-6699,Connect
{R9J7-L9MT92TJ-5534GODC},09/09/2010 12:03:26,MOH0273,PC-6699,Disconnect
{H7O0-X4JH73WU-5182FRXJ},09/09/2010 12:18:18,MOH0273,PC-6699,Connect
{F5P4-D5TX98WV-6270FKVG},09/09/2010 13:10:51,MOH0273,PC-6699,Disconnect
{X7E2-N1YA03ZM-0755OSYX},09/09/2010 13:19:01,MOH0273,PC-6699,Connect
{O0L1-H7YQ10GQ-4007NLRL},09/09/2010 13:19:41,MOH0273,PC-6699,Disconnect
{A8W1-D5PV00FL-4663RDVP},09/09/2010 14:54:24,MOH0273,PC-6699,Connect
{O6E6-U5DL60LK-5396BTAS},09/09/2010 15:09:02,MOH0273,PC-6699,Disconnect
{O3X8-J0KH89JT-2253OYWW},09/09/2010 15:35:57,MOH0273,PC-6699,Connect
{E9J0-Q3DJ00NS-5218KWBV},09/09/2010 16:10:38,MOH0273,PC-6699,Disconnect
{P0Z1-N6DO46PS-9187YRLZ},09/09/2010 16:49:19,MOH0273,PC-6699,Connect
{S0Z0-G6WL92MW-6889POGT},09/09/2010 17:12:22,MOH0273,PC-6699,Disconnect
{B6N2-W6AK89HJ-4841IYDT},09/10/2010 08:27:25,MOH0273,PC-6699,Connect
{W9S7-Y6PM01QL-5409QMVH},09/10/2010 08:30:30,MOH0273,PC-6699,Disconnect
{B5O3-S4VR49NP-0274BBPN},09/10/2010 09:39:13,MOH0273,PC-6699,Connect
{Q7J7-Q7BI32NY-8644EQLB},09/10/2010 10:11:12,MOH0273,PC-6699,Disconnect
{N2O9-B6GC00HY-6802PIFD},09/10/2010 11:32:14,MOH0273,PC-6699,Connect
{I0L6-J4EK02JC-4698WHMG},09/10/2010 11:36:57,MOH0273,PC-6699,Disconnect
{N3C3-W0QT94JU-0648DRBQ},09/10/2010 11:49:51,MOH0273,PC-6699,Connect
{R8G6-F3XF80PJ-6124GXGT},09/10/2010 12:51:15,MOH0273,PC-6699,Disconnect
{E6N3-B7OG94YT-1647TSLT},09/10/2010 13:32:13,MOH0273,PC-6699,Connect
{Y1M4-G3VN00UK-9024EDKT},09/10/2010 13:45:56,MOH0273,PC-6699,Disconnect
{P3K5-M9KG59OA-5252NTAB},09/10/2010 15:05:32,MOH0273,PC-6699,Connect
{E0X5-E8WX77BF-5878ZJJM},09/10/2010 15:22:44,MOH0273,PC-6699,Disconnect
{S2P7-H7LB64BK-7493WKKQ},09/10/2010 16:19:34,MOH0273,PC-6699,Connect
{E5N5-B7UT54XS-0795HPXY},09/10/2010 16:28:18,MOH0273,PC-6699,Disconnect
{F1A3-M8VJ33OP-5972HZLM},09/13/2010 07:14:46,MOH0273,PC-6699,Connect
{T9Y4-G7ID43AF-2082GJZV},09/13/2010 07:15:46,MOH0273,PC-6699,Disconnect
{O7A0-E1TF30UB-1870PZGO},09/13/2010 07:48:52,MOH0273,PC-6699,Connect
{N6T1-L5TL08HM-5103NHBJ},09/13/2010 08:10:06,MOH0273,PC-6699,Disconnect
{W9W7-P6YC91VP-5772MVOD},09/13/2010 10:02:58,MOH0273,PC-6699,Connect
{F9K6-Y8NL85PT-4617SIAD},09/13/2010 10:06:03,MOH0273,PC-6699,Disconnect
